Trace-_2_5	42458	159.852000	465.188000	0.010956	0	0
Trace-_2_5	42499	168.984000	491.375000	0.011562	0	0
Trace-_2_5	42623	167.959000	490.464000	0.011507	0	0
Trace-_2_5	42667	168.106000	492.131000	0.011534	0	0
Trace-_2_5	42722	169.079000	493.729000	0.011557	0	0
Trace-_2_5	42875	169.677000	496.770000	0.011586	0	0
Trace-_2_5	42899	169.350000	494.385000	0.011524	0	0
Trace-_2_5	42955	169.267000	494.298000	0.011507	0	0
Trace-_2_5	43018	168.297000	491.064000	0.011415	0	0
Trace-_2_5	43081	169.895000	496.350000	0.011521	0	0
Trace-_2_5	43312	170.276000	498.556000	0.011511	0	0
Trace-_2_5	43440	171.641000	501.794000	0.011551	0	0
Trace-_2_5	43475	171.025000	500.760000	0.011518	0	0
Trace-_2_5	43633	170.110000	497.566000	0.011403	0	0
Trace-_2_5	43638	146.432000	427.570000	0.009798	0	0
Trace-_2_5	43966	174.053000	507.721000	0.011548	0	0
Trace-_2_5	43986	172.346000	502.231000	0.011418	0	0
Trace-_2_5	44026	173.174000	505.449000	0.011481	0	0
Trace-_2_5	44215	174.174000	510.304000	0.011541	0	0
Trace-_2_5	44349	174.461000	511.117000	0.011525	0	0
Trace-_2_5	44573	175.082000	512.126000	0.011490	0	0
Trace-_2_5	44640	174.830000	512.736000	0.011486	0	0
Trace-_2_5	44798	175.639000	513.474000	0.011462	0	0
Trace-_2_5	44833	175.985000	516.122000	0.011512	0	0
Trace-_2_5	44882	178.011000	518.943000	0.011562	0	0
Trace-_2_5	45026	178.087000	519.667000	0.011541	0	0
Trace-_2_5	45207	174.691000	509.673000	0.011274	0	0
Trace-_2_5	45401	180.401000	525.631000	0.011578	0	0
Trace-_2_5	45526	179.038000	524.591000	0.011523	0	0
Trace-_2_5	45632	179.520000	525.058000	0.011506	0	0
Trace-_2_5	45694	179.359000	525.241000	0.011495	0	0
Trace-_2_5	45779	180.696000	527.677000	0.011527	0	0
Trace-_2_5	45868	178.974000	521.584000	0.011371	0	0
Trace-_2_5	45898	175.473000	510.259000	0.011117	0	0
Trace-_2_5	45955	182.224000	530.293000	0.011539	0	0
Trace-_2_5	46009	175.498000	513.764000	0.011167	0	0
Trace-_2_5	46111	181.239000	527.070000	0.011430	0	0
Trace-_2_5	46356	180.117000	523.966000	0.011303	0	0
Trace-_2_5	46443	183.291000	535.161000	0.011523	0	0
Trace-_2_5	46470	175.040000	510.379000	0.010983	0	0
Trace-_2_5	46623	181.119000	528.831000	0.011343	0	0
Trace-_2_5	47114	185.563000	543.031000	0.011526	0	0
Trace-_2_5	47175	187.430000	547.150000	0.011598	0	0
Trace-_2_5	47179	174.525000	508.474000	0.010778	0	0
Trace-_2_5	47273	187.268000	549.844000	0.011631	0	0
Trace-_2_5	47308	187.173000	545.495000	0.011531	0	0
Trace-_2_5	47394	183.506000	535.155000	0.011292	0	0
